fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,año,mes,día_mes,día_semana,día_semana_num,es_fin_semana,es_lunes,es_viernes,es_sabado,es_domingo,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,es_temporada_navidad,es_inicio_año,es_verano,es_cuarentena_pascua,num_semana,trimestre,día_año,días_hasta_fin_año,mes_tiene_31_dias,día_en_mes,es_fin_mes,es_inicio_mes,descuento_porcentaje,precio_competencia,ratio_precio,lag_1_unidades_vendidas,lag_2_unidades_vendidas,lag_3_unidades_vendidas,lag_4_unidades_vendidas,lag_5_unidades_vendidas,lag_6_unidades_vendidas,lag_7_unidades_vendidas,media_movil_7_unidades_vendidas
2025-11-22,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.86,,54.31,50.57,54.64,2025,11,22,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,0.2545454545454556,53.173333333333325,1.0317201604814445,,,,,,,,
2025-11-23,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.61,,54.78,48.23,51.58,2025,11,23,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,0.7090909090909101,51.529999999999994,1.0597710071802835,,,,,,,,
2025-11-24,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.43,,51.92,46.77,53.67,2025,11,24,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,48,4,328,37,False,24,False,False,-0.7818181818181813,50.78666666666667,1.0914281963770018,,,,,,,,
2025-11-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.4,,50.98,50.64,53.54,2025,11,25,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,329,36,False,25,False,False,1.0909090909090935,51.72,1.051817478731632,,,,,,,,
2025-11-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.37,,52.78,54.12,57.04,2025,11,26,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,330,35,False,26,False,False,-0.6727272727272681,54.64666666666667,1.0132365499573013,,,,,,,,
2025-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.04,,53.82,49.6,54.96,2025,11,27,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,331,34,False,27,False,False,-0.07272727272727117,52.79333333333333,1.042555878267458,,,,,,,,
2025-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,46.75,,48.87,50.5,58.27,2025,11,28,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,52.546666666666674,0.8896853590459273,,,,,,,,
2025-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.24,,56.67,51.32,54.47,2025,11,29,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,-0.43636363636364,54.153333333333336,1.0200664779022528,,,,,,,,
2025-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.94,,55.85,49.1,54.41,2025,11,30,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,-1.709090909090905,53.120000000000005,1.0530873493975903,,,,,,,,
2025-11-01,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.4,,23.13,22.22,24.26,2025,11,1,Saturday,5,True,False,False,True,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,-1.5999999999999945,23.203333333333333,1.0946703059905185,2.0,6.0,4.0,10.0,1.0,1.0,1.0,3.5714285714285716
2025-11-02,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.32,,26.08,24.17,24.16,2025,11,2,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,-1.2800000000000011,24.80333333333333,1.0208305335304395,,,,,,,,
2025-11-03,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,23.69,24.42,23.81,2025,11,3,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,307,58,False,3,False,True,1.5999999999999945,23.973333333333333,1.0261401557285874,,,,,,,,
2025-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.24,,25.27,22.48,25.4,2025,11,4,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,308,57,False,4,False,False,-0.9599999999999936,24.383333333333336,1.0351332877648665,,,,,,,,
2025-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,24.9,22.64,25.89,2025,11,5,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,309,56,False,5,False,False,1.5999999999999945,24.47666666666667,1.0050388124744654,,,,,,,,
2025-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,27.89,23.89,23.33,2025,11,6,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,1.0799999999999983,25.036666666666665,0.9877512980961257,,,,,,,,
2025-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.0,,23.73,24.03,26.58,2025,11,7,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,0.0,24.78,1.0088781275221952,,,,,,,,
2025-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.19,,24.08,22.99,24.44,2025,11,8,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,-0.7600000000000051,23.836666666666662,1.0567752761851492,,,,,,,,
2025-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.08,,24.32,22.6,24.4,2025,11,9,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,-0.3199999999999932,23.77333333333333,1.0549635445877734,,,,,,,,
2025-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,23.44,22.3,24.77,2025,11,10,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,314,51,False,10,False,False,1.0799999999999983,23.503333333333334,1.0521911785562332,,,,,,,,
2025-11-11,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.02,,25.16,21.55,25.28,2025,11,11,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,315,50,False,11,False,False,-0.0799999999999983,23.99666666666667,1.0426448117794136,,,,,,,,
2025-11-12,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.03,,25.99,21.84,23.77,2025,11,12,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,316,49,False,12,False,False,-0.12000000000000455,23.866666666666664,1.0487430167597767,,,,,,,,
2025-11-13,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.17,,27.15,23.08,24.28,2025,11,13,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,-0.6800000000000068,24.836666666666662,1.0134210173131126,,,,,,,,
2025-11-14,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.06,,24.77,21.99,25.57,2025,11,14,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,-0.2399999999999949,24.11,1.0394027374533388,,,,,,,,
2025-11-15,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.04,,24.69,22.05,24.25,2025,11,15,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,-0.1599999999999966,23.663333333333338,1.0581772080574727,,,,,,,,
2025-11-16,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.16,,26.55,22.34,23.6,2025,11,16,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,-0.6400000000000006,24.163333333333338,1.0412470685611808,,,,,,,,
2025-11-17,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.65,,26.51,22.87,27.2,2025,11,17,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,321,44,False,17,False,False,1.4000000000000057,25.526666666666667,0.9656568294593888,,,,,,,,
2025-11-18,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.59,,25.38,22.35,25.31,2025,11,18,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,322,43,False,18,False,False,1.6400000000000006,24.346666666666668,1.0099945235487404,,,,,,,,
2025-11-19,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.33,,25.82,23.5,24.2,2025,11,19,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,323,42,False,19,False,False,-1.3199999999999932,24.506666666666664,1.033596300326442,,,,,,,,
2025-11-20,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.59,,23.01,22.82,25.64,2025,11,20,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,1.6400000000000006,23.823333333333334,1.032181334825801,,,,,,,,
2025-11-21,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.81,,23.32,21.08,25.33,2025,11,21,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,0.7600000000000051,23.24333333333333,1.067402839523878,,,,,,,,
2025-11-22,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.42,,28.28,22.95,24.96,2025,11,22,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,-1.6800000000000068,25.396666666666665,1.0009187557422234,,,,,,,,
2025-11-23,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.35,,24.96,22.68,25.84,2025,11,23,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,-1.4000000000000057,24.493333333333336,1.0349755035383776,,,,,,,,
2025-11-24,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.37,,24.44,23.2,25.54,2025,11,24,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,48,4,328,37,False,24,False,False,-1.480000000000004,24.393333333333334,1.0400382618201693,,,,,,,,
2025-11-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.8,,24.6,22.17,25.48,2025,11,25,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,329,36,False,25,False,False,0.7999999999999973,24.083333333333332,1.029757785467128,,,,,,,,
2025-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.85,,23.6,22.79,25.12,2025,11,26,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,330,35,False,26,False,False,0.5999999999999943,23.83666666666667,1.0425115368479931,,,,,,,,
2025-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.32,,24.81,23.39,26.3,2025,11,27,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,331,34,False,27,False,False,-1.2800000000000011,24.833333333333332,1.0195973154362417,,,,,,,,
2025-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,21.25,,20.72,22.12,23.86,2025,11,28,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,22.233333333333334,0.9557721139430284,,,,,,,,
2025-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.57,,23.47,22.8,25.47,2025,11,29,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,1.7199999999999989,23.91333333333333,1.0274602732088096,,,,,,,,
2025-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.47,,22.36,22.25,22.17,2025,11,30,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,-1.8799999999999955,22.26,1.1442048517520214,,,,,,,,
2025-11-01,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.22,,40.48,35.36,39.73,2025,11,1,Saturday,5,True,False,False,True,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,1.9500000000000028,38.52333333333333,1.0180842779267976,4.0,1.0,11.0,5.0,3.0,8.0,5.0,5.285714285714286
2025-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.08,,42.58,36.38,39.73,2025,11,2,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,-0.19999999999999576,39.56333333333333,1.0130592299266998,,,,,,,,
2025-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.44,,38.17,38.01,38.53,2025,11,3,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,307,58,False,3,False,True,1.4000000000000057,38.23666666666667,1.0314706651556096,,,,,,,,
2025-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.96,,37.27,34.6,41.88,2025,11,4,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,308,57,False,4,False,False,0.09999999999999788,37.916666666666664,1.05389010989011,,,,,,,,
2025-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.63,,39.67,37.98,38.16,2025,11,5,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,309,56,False,5,False,False,-1.5750000000000062,38.60333333333333,1.0524997841291772,,,,,,,,
2025-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.9,,41.51,35.98,42.87,2025,11,6,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,0.25000000000000355,40.12,0.9945164506480558,,,,,,,,
2025-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,38.85,36.92,40.92,2025,11,7,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,-0.625,38.89666666666667,1.0347930413917217,,,,,,,,
2025-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.18,,40.17,35.65,40.43,2025,11,8,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,-0.4499999999999993,38.75,1.0369032258064517,,,,,,,,
2025-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.02,,38.7,36.3,39.9,2025,11,9,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,-0.050000000000007816,38.300000000000004,1.0449086161879895,,,,,,,,
2025-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.34,,39.35,36.8,37.84,2025,11,10,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,314,51,False,10,False,False,1.6499999999999915,37.99666666666667,1.0353539784191597,,,,,,,,
2025-11-11,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.76,,38.1,37.41,41.43,2025,11,11,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,315,50,False,11,False,False,0.600000000000005,38.98,1.0200102616726527,,,,,,,,
2025-11-12,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.5,,42.56,37.46,41.2,2025,11,12,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,316,49,False,12,False,False,1.25,40.40666666666667,0.977561458505197,,,,,,,,
2025-11-13,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.2,,38.54,35.04,39.05,2025,11,13,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,-0.5000000000000071,37.54333333333333,1.0707626742430971,,,,,,,,
2025-11-14,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.39,,42.85,37.26,40.42,2025,11,14,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,1.5249999999999986,40.17666666666667,0.9804198124948145,,,,,,,,
2025-11-15,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.27,,44.58,38.36,42.35,2025,11,15,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,1.8249999999999922,41.76333333333333,0.9402985074626867,,,,,,,,
2025-11-16,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.4,,41.22,37.89,39.25,2025,11,16,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,-0.9999999999999963,39.45333333333333,1.023994592767827,,,,,,,,
2025-11-17,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.68,,38.37,35.85,37.93,2025,11,17,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,321,44,False,17,False,False,-1.6999999999999995,37.38333333333333,1.088185465893892,,,,,,,,
2025-11-18,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.89,,44.36,35.22,39.45,2025,11,18,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,322,43,False,18,False,False,0.2749999999999986,39.67666666666667,1.0053767957657733,,,,,,,,
2025-11-19,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.62,,39.53,34.93,41.08,2025,11,19,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,323,42,False,19,False,False,-1.5499999999999936,38.513333333333335,1.0546996711095724,,,,,,,,
2025-11-20,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,39.76,36.92,39.41,2025,11,20,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,-1.274999999999995,38.696666666666665,1.0468601946765441,,,,,,,,
2025-11-21,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,43.43,37.67,40.82,2025,11,21,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,-1.374999999999993,40.63999999999999,0.9977854330708662,,,,,,,,
2025-11-22,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,40.48,34.99,40.34,2025,11,22,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,-0.625,38.60333333333333,1.0426560746049565,,,,,,,,
2025-11-23,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,38.76,36.61,37.63,2025,11,23,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,-1.274999999999995,37.666666666666664,1.0754867256637168,,,,,,,,
2025-11-24,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,40.74,38.67,40.12,2025,11,24,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,48,4,328,37,False,24,False,False,-1.374999999999993,39.843333333333334,1.0177361331883208,,,,,,,,
2025-11-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.68,,45.49,38.8,40.66,2025,11,25,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,329,36,False,25,False,False,0.8000000000000007,41.65,0.9527010804321729,,,,,,,,
2025-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.6,,42.77,37.4,39.57,2025,11,26,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,330,35,False,26,False,False,-1.5000000000000036,39.913333333333334,1.0172039418740604,,,,,,,,
2025-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,37.57,37.59,38.44,2025,11,27,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,331,34,False,27,False,False,1.9749999999999979,37.86666666666667,1.035475352112676,,,,,,,,
2025-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,34.0,,38.05,37.47,39.13,2025,11,28,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,38.21666666666667,0.8896641953772351,,,,,,,,
2025-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.19,,39.04,35.22,40.17,2025,11,29,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,-0.47499999999999437,38.14333333333333,1.0536572577121384,,,,,,,,
2025-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,43.11,35.61,40.7,2025,11,30,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,1.9749999999999979,39.806666666666665,0.9850108859487524,,,,,,,,
2025-11-01,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,146.88,142.99,143.31,2025,11,1,Saturday,5,True,False,False,True,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,0.0,144.39333333333335,1.0388291241516228,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.571428571428571
2025-11-02,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,146.67,143.89,130.77,2025,11,2,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,0.0,140.4433333333333,1.0680464244179149,,,,,,,,
2025-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,146.22,158.74,145.11,2025,11,3,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,307,58,False,3,False,True,0.0,150.02333333333334,0.9998444686382117,,,,,,,,
2025-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,147.09,138.11,134.81,2025,11,4,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,308,57,False,4,False,False,0.0,140.00333333333336,1.0714030618318608,,,,,,,,
2025-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,148.32,141.27,135.74,2025,11,5,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,309,56,False,5,False,False,0.0,141.77666666666667,1.0580020219594197,,,,,,,,
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,140.61,140.9,149.02,2025,11,6,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,0.0,143.51,1.045223329384712,,,,,,,,
2025-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,128.88,149.29,141.97,2025,11,7,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,0.0,140.04666666666665,1.0710715475793784,,,,,,,,
2025-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,151.17,145.92,141.69,2025,11,8,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,0.0,146.26,1.0255709011349652,,,,,,,,
2025-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,147.81,155.22,142.24,2025,11,9,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,0.0,148.42333333333332,1.0106227682080537,,,,,,,,
2025-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,137.39,148.82,140.1,2025,11,10,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,314,51,False,10,False,False,0.0,142.10333333333332,1.0555698904553026,,,,,,,,
2025-11-11,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,137.02,150.64,141.36,2025,11,11,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,315,50,False,11,False,False,0.0,143.00666666666666,1.0489021490839587,,,,,,,,
2025-11-12,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,136.15,154.21,129.09,2025,11,12,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,316,49,False,12,False,False,0.0,139.8166666666667,1.072833472404339,,,,,,,,
2025-11-13,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,134.59,138.71,146.62,2025,11,13,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,0.0,139.97333333333333,1.0716326919413222,,,,,,,,
2025-11-14,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,140.49,155.94,148.14,2025,11,14,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,0.0,148.19,1.0122140495310075,,,,,,,,
2025-11-15,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,145.83,146.39,132.65,2025,11,15,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,0.0,141.62333333333333,1.0591475039423823,,,,,,,,
2025-11-16,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,153.7,148.54,141.89,2025,11,16,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,0.0,148.04333333333332,1.0132168509220274,,,,,,,,
2025-11-17,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,146.07,142.52,136.72,2025,11,17,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,321,44,False,17,False,False,0.0,141.77,1.058051774000141,,,,,,,,
2025-11-18,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,145.81,142.97,138.67,2025,11,18,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,322,43,False,18,False,False,0.0,142.48333333333332,1.0527547081530004,,,,,,,,
2025-11-19,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,139.7,158.15,134.11,2025,11,19,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,323,42,False,19,False,False,0.0,143.98666666666668,1.0417631262153901,,,,,,,,
