fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,ingresos,año,mes,día_mes,día_semana,día_semana_num,es_fin_semana,es_lunes,es_viernes,es_sabado,es_domingo,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,es_temporada_navidad,es_inicio_año,es_verano,es_cuarentena_pascua,num_semana,trimestre,día_año,días_hasta_fin_año,mes_tiene_31_dias,día_en_mes,es_fin_mes,es_inicio_mes,lag_1_unidades_vendidas,lag_2_unidades_vendidas,lag_3_unidades_vendidas,lag_4_unidades_vendidas,lag_5_unidades_vendidas,lag_6_unidades_vendidas,lag_7_unidades_vendidas,media_movil_7_unidades_vendidas,descuento_porcentaje,ratio_precio
2022-11-02,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,221.32,2022,11,2,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.142857142857143,-0.5999999999999969,1.0358836744882676
2022-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,164.19,2022,11,3,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,44,4,307,58,False,3,False,True,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.2857142857142856,0.4909090909090966,1.0104621822881408
2022-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,226.56,2022,11,4,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,44,4,308,57,False,4,False,False,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.2857142857142856,-2.981818181818183,1.0206631427198463
2022-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,268.1,2022,11,5,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,44,4,309,56,False,5,False,False,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.4285714285714284,2.5090909090909137,0.971259509721048
2022-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,167.31,2022,11,6,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,310,55,False,6,False,False,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.7142857142857144,-1.4000000000000057,1.0759485530546624
2022-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,224.88,2022,11,7,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,3.0,5.0,4.0,3.0,4.0,4.0,3.0,3.7142857142857144,-2.218181818181816,1.0354226778807785
2022-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,160.26,2022,11,8,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.857142857142857,2.8727272727272695,0.992813777722711
2022-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,167.94,2022,11,9,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.7142857142857144,-1.781818181818176,1.0703632887189292
2022-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,160.8,2022,11,10,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,314,51,False,10,False,False,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.5714285714285716,2.5454545454545427,1.0140631897584664
2022-11-11,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,268.5,2022,11,11,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,315,50,False,11,False,False,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.5714285714285716,2.3636363636363584,1.0139728096676737
2022-11-12,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,217.8,2022,11,12,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,316,49,False,12,False,False,5.0,3.0,3.0,3.0,4.0,3.0,5.0,3.7142857142857144,0.9999999999999948,0.9909008189262968
2022-11-13,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.72,2022,11,13,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,317,48,False,13,False,False,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.5714285714285716,1.4909090909090914,1.0003692762186114
2022-11-14,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.72,2022,11,14,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.7142857142857144,1.4909090909090914,1.0236805643028088
2022-11-15,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,220.0,2022,11,15,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.7142857142857144,0.0,1.0183927910134551
2022-11-16,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,161.19,2022,11,16,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.857142857142857,2.309090909090915,0.9931608133086876
2022-11-17,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,215.04,2022,11,17,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,321,44,False,17,False,False,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.857142857142857,2.254545454545458,1.0125565042692115
2022-11-18,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,278.6,2022,11,18,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,322,43,False,18,False,False,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,-1.3090909090909069,1.0713324360699865
2022-11-19,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,276.65,2022,11,19,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,323,42,False,19,False,False,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,-0.5999999999999969,1.01803127874885
2022-11-20,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,6,326.34,2022,11,20,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,324,41,False,20,False,False,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.142857142857143,1.109090909090908,1.018920944173848
2022-11-21,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,165.99,2022,11,21,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,6.0,5.0,5.0,4.0,3.0,4.0,4.0,4.428571428571429,-0.5999999999999969,1.0660201656926336
2022-11-22,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,271.95,2022,11,22,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,3.0,6.0,5.0,5.0,4.0,3.0,4.0,4.285714285714286,1.109090909090908,1.0396304555590952
2022-11-23,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,226.2,2022,11,23,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,5.0,3.0,6.0,5.0,5.0,4.0,3.0,4.428571428571429,-2.818181818181813,1.0797479633401221
2022-11-24,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,6,322.32,2022,11,24,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,328,37,False,24,False,False,4.0,5.0,3.0,6.0,5.0,5.0,4.0,4.571428571428571,2.3272727272727294,1.0155649379292961
2022-11-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,21,1039.5,2022,11,25,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,47,4,329,36,False,25,False,False,6.0,4.0,5.0,3.0,6.0,5.0,5.0,4.857142857142857,10.0,1.0104102878138395
2022-11-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,17,860.2,2022,11,26,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,330,35,False,26,False,False,21.0,6.0,4.0,5.0,3.0,6.0,5.0,7.142857142857143,7.999999999999997,0.938137321549966
2022-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,16,809.6,2022,11,27,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,331,34,False,27,False,False,17.0,21.0,6.0,4.0,5.0,3.0,6.0,8.857142857142858,7.999999999999997,0.9513662572073202
2022-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,20,990.0,2022,11,28,Monday,0,False,True,False,False,False,False,,False,True,True,False,False,False,48,4,332,33,False,28,True,False,16.0,17.0,21.0,6.0,4.0,5.0,3.0,10.285714285714286,10.0,0.9112106522672885
2022-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,8,418.0,2022,11,29,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,20.0,16.0,17.0,21.0,6.0,4.0,5.0,12.714285714285714,5.0,0.9930942726811963
2022-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,7,365.75,2022,11,30,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,8.0,20.0,16.0,17.0,21.0,6.0,4.0,13.142857142857142,5.0,0.9823890699423414
2023-10-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,167.1,2023,10,25,Wednesday,2,False,False,False,False,False,False,,False,False,False,False,False,False,43,4,298,67,True,25,False,False,7.0,8.0,20.0,16.0,17.0,21.0,6.0,13.571428571428571,-1.272727272727278,1.0150033408248802
2023-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,166.08,2023,10,26,Thursday,3,False,False,False,False,False,False,,False,False,False,False,False,False,43,4,299,66,True,26,False,False,3.0,7.0,8.0,20.0,16.0,17.0,21.0,13.142857142857142,-0.6545454545454534,1.048749684263703
2023-10-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,220.12,2023,10,27,Friday,4,False,False,True,False,False,False,,False,False,False,False,False,False,43,4,300,65,True,27,False,False,3.0,3.0,7.0,8.0,20.0,16.0,17.0,10.571428571428571,-0.05454545454545661,1.0123873183295518
2023-10-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,219.16,2023,10,28,Saturday,5,True,False,False,True,False,False,,False,False,False,False,False,False,43,4,301,64,True,28,True,False,4.0,3.0,3.0,7.0,8.0,20.0,16.0,8.714285714285714,0.3818181818181834,1.062576766436098
2023-10-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,218.24,2023,10,29,Sunday,6,True,False,False,False,True,False,,False,False,False,False,False,False,43,4,302,63,True,29,True,False,4.0,4.0,3.0,3.0,7.0,8.0,20.0,7.0,0.7999999999999958,1.01193199381762
2023-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,165.06,2023,10,30,Monday,0,False,True,False,False,False,False,,False,False,False,False,False,False,44,4,303,62,True,30,True,False,4.0,4.0,4.0,3.0,3.0,7.0,8.0,4.714285714285714,-0.036363636363642045,0.9933798748194512
2023-10-31,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,166.92,2023,10,31,Tuesday,1,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,304,61,True,31,True,False,3.0,4.0,4.0,4.0,3.0,3.0,7.0,4.0,-1.1636363636363647,1.062305097689811
2023-11-01,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,219.68,2023,11,1,Wednesday,2,False,False,False,False,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.4285714285714284,0.14545454545454234,1.0516371992085276
2023-11-02,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,217.44,2023,11,2,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.5714285714285716,1.1636363636363647,1.0257248883577583
2023-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,273.35,2023,11,3,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,44,4,307,58,False,3,False,True,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.7142857142857144,0.5999999999999969,1.0393536121673004
2023-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,278.25,2023,11,4,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,44,4,308,57,False,4,False,False,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.857142857142857,-1.1818181818181792,1.0628342245989304
2023-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,219.0,2023,11,5,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,309,56,False,5,False,False,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,0.45454545454545453,1.040808567264432
2023-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,169.14,2023,11,6,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,-2.5090909090909137,1.014576210185352
2023-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,163.29,2023,11,7,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0363636363636368,0.9991433641314325
2023-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,162.42,2023,11,8,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,1.5636363636363626,1.0043905757219715
2023-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,167.43,2023,11,9,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.857142857142857,-1.4727272727272769,1.0512997613964588
2023-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,268.45,2023,11,10,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,314,51,False,10,False,False,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.7142857142857144,2.381818181818186,1.0018660197798097
2023-11-11,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,277.75,2023,11,11,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,315,50,False,11,False,False,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.7142857142857144,-0.9999999999999948,1.0696405648267007
2023-11-12,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.96,2023,11,12,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,316,49,False,12,False,False,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.7142857142857144,1.381818181818178,0.9995699981571351
2023-11-13,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,221.04,2023,11,13,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.7142857142857144,-0.4727272727272691,1.0475829383886255
2023-11-14,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,166.08,2023,11,14,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.857142857142857,-0.6545454545454534,1.0154071900220103
2023-11-15,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,215.6,2023,11,15,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.857142857142857,2.0000000000000027,0.9945872801082544
2023-11-16,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.64,2023,11,16,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,1.5272727272727336,0.9983410138248847
2023-11-17,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,280.55,2023,11,17,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,321,44,False,17,False,False,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.142857142857143,-2.018181818181817,1.0553605015673981
2023-11-18,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,273.85,2023,11,18,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,322,43,False,18,False,False,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.142857142857143,0.4181818181818125,0.9978744078707641
2023-11-19,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,221.4,2023,11,19,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,323,42,False,19,False,False,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.142857142857143,-0.636363636363639,1.0129323491734277
2023-11-20,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,217.92,2023,11,20,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.142857142857143,0.9454545454545511,1.02406015037594
2023-11-21,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,267.75,2023,11,21,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.142857142857143,2.6363636363636416,0.9807692307692307
2023-11-22,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,269.15,2023,11,22,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.428571428571429,2.1272727272727305,1.0314895247828308
2023-11-23,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,221.72,2023,11,23,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.571428571428571,-0.7818181818181813,1.0469025434399395
2023-11-24,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,17,841.5,2023,11,24,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,47,4,328,37,False,24,False,False,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.571428571428571,10.0,1.0378083723530644
2023-11-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,17,860.2,2023,11,25,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,329,36,False,25,False,False,17.0,4.0,5.0,5.0,4.0,4.0,5.0,6.285714285714286,7.999999999999997,0.9318028359216746
2023-11-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,21,1062.6,2023,11,26,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,330,35,False,26,False,False,17.0,17.0,4.0,5.0,5.0,4.0,4.0,8.0,7.999999999999997,0.9476838556623798
2023-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,15,742.5,2023,11,27,Monday,0,False,True,False,False,False,False,,False,True,True,False,False,False,48,4,331,34,False,27,False,False,21.0,17.0,17.0,4.0,5.0,5.0,4.0,10.428571428571429,10.0,0.9048257372654155
2023-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,10,522.5,2023,11,28,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,21.0,17.0,17.0,4.0,5.0,5.0,12.0,5.0,0.9450741589292175
2023-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,8,418.0,2023,11,29,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,10.0,15.0,21.0,17.0,17.0,4.0,5.0,12.714285714285714,5.0,0.9801163008816357
2023-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,168.69,2023,11,30,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,8.0,10.0,15.0,21.0,17.0,17.0,4.0,13.142857142857142,-2.236363636363631,1.048610679430596
2024-10-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,167.88,2024,10,25,Friday,4,False,False,True,False,False,False,,False,False,False,False,False,False,43,4,299,67,True,25,False,False,3.0,8.0,10.0,15.0,21.0,17.0,17.0,13.0,-1.745454545454547,1.0963233853588454
2024-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,224.24,2024,10,26,Saturday,5,True,False,False,True,False,False,,False,False,False,False,False,False,43,4,300,66,True,26,False,False,3.0,3.0,8.0,10.0,15.0,21.0,17.0,11.0,-1.9272727272727312,1.0496816876794408
2024-10-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,222.44,2024,10,27,Sunday,6,True,False,False,False,True,False,,False,False,False,False,False,False,43,4,301,65,True,27,False,False,4.0,3.0,3.0,8.0,10.0,15.0,21.0,9.142857142857142,-1.109090909090908,1.0026443896868802
2024-10-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.88,2024,10,28,Monday,0,False,True,False,False,False,False,,False,False,False,False,False,False,44,4,302,64,True,28,True,False,4.0,4.0,3.0,3.0,8.0,10.0,15.0,6.714285714285714,1.4181818181818202,1.0125747011952193
2024-10-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.92,2024,10,29,Tuesday,1,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,303,63,True,29,True,False,4.0,4.0,4.0,3.0,3.0,8.0,10.0,5.142857142857143,1.4000000000000057,1.033805680879456
2024-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,225.72,2024,10,30,Wednesday,2,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,304,62,True,30,True,False,4.0,4.0,4.0,4.0,3.0,3.0,8.0,4.285714285714286,-2.5999999999999996,1.0471330488031174
2024-10-31,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,164.13,2024,10,31,Thursday,3,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,305,61,True,31,True,False,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.7142857142857144,0.5272727272727257,1.008665191740413
2024-11-01,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,270.25,2024,11,1,Friday,4,False,False,True,False,False,True,Todos los Santos,False,False,True,False,False,False,44,4,306,60,False,1,False,True,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.7142857142857144,1.7272727272727324,1.0151505665811056
2024-11-02,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,6,339.18,2024,11,2,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,44,4,307,59,False,2,False,True,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,-2.781818181818184,1.0594739801336917
2024-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,216.8,2024,11,3,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,308,58,False,3,False,True,6.0,5.0,3.0,4.0,4.0,4.0,4.0,4.285714285714286,1.4545454545454493,1.0214209435266035
2024-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,272.6,2024,11,4,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,309,57,False,4,False,False,4.0,6.0,5.0,3.0,4.0,4.0,4.0,4.285714285714286,0.872727272727267,1.0212287712287713
2024-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,273.65,2024,11,5,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,56,False,5,False,False,5.0,4.0,6.0,5.0,3.0,4.0,4.0,4.428571428571429,0.4909090909090966,1.0865594599960293
2024-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,270.4,2024,11,6,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,311,55,False,6,False,False,5.0,5.0,4.0,6.0,5.0,3.0,4.0,4.571428571428571,1.6727272727272757,1.031929779926218
2024-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,168.09,2024,11,7,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,312,54,False,7,False,False,5.0,5.0,5.0,4.0,6.0,5.0,3.0,4.714285714285714,-1.8727272727272748,1.0285766736017623
2024-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,220.84,2024,11,8,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,313,53,False,8,False,False,3.0,5.0,5.0,5.0,4.0,6.0,5.0,4.714285714285714,-0.3818181818181834,1.0087703270601134
2024-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,218.6,2024,11,9,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,314,52,False,9,False,False,4.0,3.0,5.0,5.0,5.0,4.0,6.0,4.571428571428571,0.636363636363639,1.040886292933782
2024-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,221.56,2024,11,10,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,315,51,False,10,False,False,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.285714285714286,-0.7090909090909101,1.0193853137844304
2024-11-11,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,224.36,2024,11,11,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,316,50,False,11,False,False,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.285714285714286,-1.9818181818181881,1.0470412544334515
